COdice;Ragione Sociale;Tipo soggetto;Ditta  AA7;Annotazioni;Titolare P.IVA;Partita iva;Codice FIscale;Indirizzi
137150;Eadel;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;6011965717;6011965717;0
723425;Shufflebeat;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;4199635238;4199635238;0
383269;Gigaclub;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;7151667507;7151667507;0
923189;Avamba;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;2344324240;2344324240;0
894209;Jaxworks;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;0665696817;0665696817;0
630469;Zoomzone;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;7352874259;7352874259;0
602822;Brightdog;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;7795952607;7795952607;0
125200;Jaxbean;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;1843082063;1843082063;0
648963;Trudeo;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;6242968398;6242968398;0
480494;Innojam;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;7712066051;7712066051;0
460826;Blognation;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;4955630057;4955630057;0
642006;Edgewire;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;9516583822;9516583822;0
707594;Eayo;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;9046648125;9046648125;0
499128;Dazzlesphere;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;6991375608;6991375608;0
337555;Tagopia;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;4283174734;4283174734;0
621187;Bubblebox;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;5819481852;5819481852;0
226483;Thoughtworks;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;5116509036;5116509036;0
813662;Tazzy;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;9575031466;9575031466;0
842934;Muxo;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;3712516991;3712516991;0
357421;Oozz;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;1394254520;1394254520;0
579319;Browseblab;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;0322925045;0322925045;0
796205;Jayo;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;7195674975;7195674975;0
263742;Wikizz;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;6024731639;6024731639;0
771920;Yata;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;8099892739;8099892739;0
418518;Jaxnation;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;7405934854;7405934854;0
192486;Innojam;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;8896861624;8896861624;0
599997;Podcat;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;4800885523;4800885523;0
734195;Kanoodle;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;8275868211;8275868211;0
689812;Youopia;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;6228166484;6228166484;0
722662;Tagchat;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;9199843072;9199843072;0
461221;Feedbug;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;2710671778;2710671778;0
438772;Quimm;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;2347935038;2347935038;0
938558;Meemm;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;6060291570;6060291570;0
550413;Vidoo;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;9676801100;9676801100;0
735048;Pixoboo;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;9368188432;9368188432;0
964930;Topicshots;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;6940910085;6940910085;0
857852;Wordtune;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;9383250313;9383250313;0
637396;Yakitri;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;3786652996;3786652996;0
442700;Thoughtsphere;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;4968253028;4968253028;0
236947;Realfire;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;7723363613;7723363613;0
721131;Babbleblab;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;6447000077;6447000077;0
132654;Vimbo;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;4780191289;4780191289;0
294840;Demizz;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;0966431014;0966431014;0
407028;Devshare;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;8505325958;8505325958;0
522882;Jaxnation;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;3021446124;3021446124;0
458354;Ooba;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;0620982985;0620982985;0
838296;Abatz;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;8575507699;8575507699;0
661883;Skyba;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;1083066412;1083066412;0
488378;Flashset;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;1172911746;1172911746;0
220102;Avamm;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;2859849688;2859849688;0
487545;Ooba;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;5501836769;5501836769;0
969075;Mynte;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;8061758997;8061758997;0
358366;Oyope;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;8911278386;8911278386;0
169517;Jaloo;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;2891203437;2891203437;0
196728;Twinte;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;9710043315;9710043315;0
415751;Oodoo;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;0537951695;0537951695;0
202306;Quatz;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;8165410997;8165410997;0
694613;Skyndu;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;5025128463;5025128463;0
678323;Realfire;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;3312513189;3312513189;0
175481;Feedbug;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;0498328406;0498328406;0
514494;BlogXS;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;9617054078;9617054078;0
136174;Dynabox;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;2872165592;2872165592;0
209753;Brainbox;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;4387575239;4387575239;0
269215;Shufflebeat;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;7950702443;7950702443;0
471691;Wordtune;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;0668625325;0668625325;0
306332;Realcube;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;0171098277;0171098277;0
639022;Fanoodle;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;9195881786;9195881786;0
386755;Skynoodle;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;9168750978;9168750978;0
311957;Topicblab;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;5688582502;5688582502;0
946184;Edgewire;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;3288663120;3288663120;0
120986;Meemm;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;3515646736;3515646736;0
105949;Zoomlounge;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;2231764792;2231764792;0
345934;Gabcube;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;5529344402;5529344402;0
337867;Podcat;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;6953592214;6953592214;0
146412;Twinte;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;5470369609;5470369609;0
587717;Bubblebox;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;3130316795;3130316795;0
561512;Meevee;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;7109770656;7109770656;0
269095;Kwilith;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;0564890383;0564890383;0
273990;Kwimbee;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;4650158486;4650158486;0
889350;Dazzlesphere;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;7249764713;7249764713;0
357105;Divavu;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;0938291440;0938291440;0
131746;Latz;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;5390616391;5390616391;0
393288;Quire;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;8898674147;8898674147;0
229225;Quamba;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;6586920396;6586920396;0
198176;Npath;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;6495586752;6495586752;0
564790;Yodel;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;5878594021;5878594021;0
516509;Dynabox;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;7914935662;7914935662;0
856246;Yozio;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;3614217043;3614217043;0
452566;Skyndu;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;3188875347;3188875347;0
615831;Yadel;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;2031144790;2031144790;0
127229;Skiptube;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;5454737828;5454737828;0
550940;Divape;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;8609952339;8609952339;0
680458;Oyoyo;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;9054804807;9054804807;0
229920;Trilia;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;4826347413;4826347413;0
592387;Livetube;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;8217408785;8217408785;0
962229;Yakidoo;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;5776556791;5776556791;0
379565;Riffpedia;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;5568587655;5568587655;0
637171;Cogidoo;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;9489468045;9489468045;0
938016;Livetube;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;1131683889;1131683889;0
446153;Realfire;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;2609895585;2609895585;0
400300;Cogibox;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;2218902931;2218902931;0
756281;Myworks;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;3626971805;3626971805;0
104110;Oyoyo;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;9965788456;9965788456;0
645353;Bluezoom;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;4735793178;4735793178;0
115753;Zoombox;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;2925399290;2925399290;0
267136;Fiveclub;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;8821587231;8821587231;0
536656;Meeveo;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;3136582489;3136582489;0
422230;Eamia;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;5260516060;5260516060;0
477130;Zoozzy;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;5437607180;5437607180;0
901397;Innojam;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;8755226205;8755226205;0
922422;Pixonyx;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;2262599882;2262599882;0
270661;Blogtag;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;9546027243;9546027243;0
726780;Zoomdog;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;9249555121;9249555121;0
314638;Mymm;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;4433568864;4433568864;0
202357;Ainyx;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;2263099379;2263099379;0
477882;Skyba;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;9472991416;9472991416;0
442098;Skimia;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;1533628580;1533628580;0
658101;Photospace;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;1168239192;1168239192;0
527942;Buzzster;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;3183933314;3183933314;0
254938;Minyx;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;9303140990;9303140990;0
614306;Dynazzy;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;7714765712;7714765712;0
997854;Yodoo;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;7372983916;7372983916;0
618690;Yodo;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;9390320771;9390320771;0
810964;Tagopia;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;0506904156;0506904156;0
246095;Lajo;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;4378001187;4378001187;0
154952;Avaveo;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;6425293624;6425293624;0
807982;Brainbox;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;7200240869;7200240869;0
819191;Twitterwire;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;7795680674;7795680674;0
819281;Zoomlounge;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;7437615347;7437615347;0
848825;Yodoo;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;7845364800;7845364800;0
474431;Mynte;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;9807440343;9807440343;0
703519;Yambee;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;7171454002;7171454002;0
779014;Eidel;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;5856564642;5856564642;0
755985;Zoombeat;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;5905256209;5905256209;0
654660;Ntag;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;1429875879;1429875879;0
437343;Linkbuzz;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;0814956203;0814956203;0
331889;Topiclounge;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;3445284806;3445284806;0
619561;Youtags;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;6653008045;6653008045;0
524072;Feedfire;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;6817322022;6817322022;0
609824;Edgewire;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;6417541363;6417541363;0
885254;Meevee;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;8716112342;8716112342;0
392672;Edgeclub;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;3844027920;3844027920;0
222623;Quamba;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;7175223579;7175223579;0
253211;Yotz;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;1480651931;1480651931;0
120358;Shufflester;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;3921495741;3921495741;0
818522;Mymm;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;5946473654;5946473654;0
489654;Photolist;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;7088222116;7088222116;0
161097;Zoonder;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;8463103316;8463103316;0
474242;Pixoboo;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;9023198565;9023198565;0
340135;Fivebridge;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;9075438826;9075438826;0
181818;Demivee;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;4519244870;4519244870;0
985800;Shuffletag;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;1427436533;1427436533;0
162399;Voolith;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;3672339393;3672339393;0
362252;Eimbee;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;0606756337;0606756337;0
252589;Fatz;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;6402557617;6402557617;0
647718;Avamm;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;7498662078;7498662078;0
629705;Thoughtbeat;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;9284303370;9284303370;0
251838;Gabvine;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;8864107673;8864107673;0
729926;Buzzbean;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;6479924061;6479924061;0
971347;Talane;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;8556118119;8556118119;0
479345;Jamia;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;5991234906;5991234906;0
524605;Tekfly;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;7704567640;7704567640;0
458436;Oozz;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;5441413824;5441413824;0
965623;Centizu;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;6323485397;6323485397;0
366946;Ozu;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;9233434087;9233434087;0
314563;Skynoodle;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;7540583231;7540583231;0
308859;Ntag;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;1440156042;1440156042;0
507618;Pixope;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;2208228685;2208228685;0
653371;Linkbuzz;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;6281124073;6281124073;0
948324;Ntags;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;7007720056;7007720056;0
627857;Buzzbean;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;7425000482;7425000482;0
174863;Yoveo;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;8084081004;8084081004;0
359136;Dabshots;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;9165207211;9165207211;0
819550;Tavu;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;7066321278;7066321278;0
554282;Realfire;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;1990097510;1990097510;0
517103;Shufflester;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;3262939846;3262939846;0
401045;Nlounge;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;8615808902;8615808902;0
144993;Rhynyx;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;3633059644;3633059644;0
109070;Thoughtblab;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;8020202730;8020202730;0
953264;Dynazzy;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;5714629647;5714629647;0
639187;Ainyx;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;9708988219;9708988219;0
790719;Youspan;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;4135137636;4135137636;0
846593;Voomm;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;4462637828;4462637828;0
242132;Trilith;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;9198027557;9198027557;0
812769;Skiptube;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;9914354122;9914354122;0
893965;Devpoint;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;7338772940;7338772940;0
431454;Topicware;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;6819702140;6819702140;0
691924;Meetz;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;4335122403;4335122403;0
944478;Demivee;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;4548503137;4548503137;0
375778;Myworks;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;9979600837;9979600837;0
925144;Wikido;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;1868413209;1868413209;0
721340;Blogpad;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;8553486419;8553486419;0
726942;Realfire;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;1612354882;1612354882;0
